locus_tag	abundance	source_gene_id
M744_RS09300	197.0678	Synpcc7942_1368
M744_RS09305	46.3171	Synpcc7942_1367
M744_RS09310	354.4580	Synpcc7942_1366
M744_RS09315	224.7604	Synpcc7942_1365
M744_RS09320	613.3176	Synpcc7942_1364
M744_RS09330	516.8721	Synpcc7942_1362
M744_RS09335	271.6097	Synpcc7942_1361
M744_RS09340	181.8173	Synpcc7942_1360
M744_RS09345	484.4052	Synpcc7942_1359
M744_RS09350	292.2887	Synpcc7942_1358
M744_RS09355	756.7040	Synpcc7942_1357
M744_RS09360	86.0770	Synpcc7942_1356
M744_RS09365	724.2239	Synpcc7942_1355
M744_RS09370	45.2231	Synpcc7942_1354
M744_RS09375	76.3566	Synpcc7942_1353
M744_RS09380	2112.6751	Synpcc7942_1352
M744_RS09385	92.5639	Synpcc7942_1351
M744_RS09390	12.5064	Synpcc7942_1350
M744_RS09395	107.1959	Synpcc7942_1349
M744_RS09400	68.1475	Synpcc7942_1348
M744_RS09405	87.3633	Synpcc7942_1347
M744_RS09410	501.5700	Synpcc7942_1346
M744_RS09415	849.0666	Synpcc7942_1345
M744_RS09420	1192.7799	Synpcc7942_1344
M744_RS09425	1704.5748	Synpcc7942_1343
M744_RS09430	112.9380	Synpcc7942_1342
M744_RS09435	124.9750	Synpcc7942_1341
M744_RS09440	635.1933	Synpcc7942_1340
M744_RS09445	116.8241	Synpcc7942_1339
M744_RS09450	1190.6123	Synpcc7942_1338
M744_RS09455	637.7541	Synpcc7942_1337
M744_RS09460	196.6950	Synpcc7942_1336
M744_RS09465	57.7867	Synpcc7942_1335
M744_RS09470	115.9244	Synpcc7942_1334
M744_RS09475	150.7626	Synpcc7942_1333
M744_RS09480	286.1936	Synpcc7942_1332
M744_RS09485	83.7636	Synpcc7942_1331
M744_RS09490	715.2239	Synpcc7942_1330
M744_RS09495	1233.8479	Synpcc7942_1329
M744_RS09500	20.0724	Synpcc7942_1328
M744_RS09505	162.1781	Synpcc7942_1327
M744_RS09510	845.4029	Synpcc7942_1326
M744_RS09515	182.7367	Synpcc7942_1325
M744_RS09520	904.2000	Synpcc7942_1324
M744_RS09525	249.6425	Synpcc7942_1323
M744_RS09530	26651.6290	Synpcc7942_1322
M744_RS09535	93.3023	Synpcc7942_1321
M744_RS09540	243.3357	Synpcc7942_1320
M744_RS09545	68.0279	Synpcc7942_1319
M744_RS09550	28.8616	Synpcc7942_1318
M744_RS09555	55.5376	Synpcc7942_1317
M744_RS09560	35.7723	Synpcc7942_1316
M744_RS09565	609.0155	Synpcc7942_1315
M744_RS09570	4823.7340	Synpcc7942_1314
M744_RS09575	573.1453	Synpcc7942_1313
M744_RS09580	425.5136	Synpcc7942_1312
M744_RS09585	202.6563	Synpcc7942_1311
M744_RS09590	174.7159	Synpcc7942_1310
M744_RS09595	90.1791	Synpcc7942_1309
M744_RS09600	305.1587	Synpcc7942_1308
M744_RS09605	158.8738	Synpcc7942_1307
M744_RS09610	565.2093	Synpcc7942_1306
M744_RS09615	311.9555	Synpcc7942_1305
M744_RS09620	227.2646	Synpcc7942_1304
M744_RS09625	231.8554	Synpcc7942_1303
M744_RS09630	766.1849	Synpcc7942_1302
M744_RS09635	128.8006	Synpcc7942_1301
M744_RS09640	81.3212	Synpcc7942_1300
M744_RS09645	205.0743	Synpcc7942_1299
M744_RS09650	1522.9721	Synpcc7942_1298
M744_RS09655	1160.2691	Synpcc7942_1297
M744_RS09660	27.3176	Synpcc7942_1296
M744_RS09665	286.5889	Synpcc7942_1295
M744_RS09670	1224.7098	Synpcc7942_1294
M744_RS09675	1923.6022	Synpcc7942_1293
M744_RS09680	824.0419	Synpcc7942_1292
M744_RS09685	52.0857	Synpcc7942_1291
M744_RS09690	910.1315	Synpcc7942_1289
M744_RS09695	45.4692	Synpcc7942_1288
M744_RS09700	1099.3795	Synpcc7942_1287
M744_RS09705	117.7818	Synpcc7942_1286
M744_RS09710	89.9262	Synpcc7942_1285
M744_RS09715	29.9345	Synpcc7942_1284
M744_RS09720	45.5799	Synpcc7942_1283
M744_RS09725	61.8581	Synpcc7942_1282
M744_RS09730	392.2253	Synpcc7942_1281
M744_RS09735	269.5809	Synpcc7942_1280
M744_RS09740	4.1272	Synpcc7942_1279
M744_RS09745	1151.0015	Synpcc7942_1278
M744_RS09750	1935.6149	Synpcc7942_1277
M744_RS09755	148.4582	Synpcc7942_1276
M744_RS09760	442.5046	Synpcc7942_1275
M744_RS09765	429.1827	Synpcc7942_1274
M744_RS09770	103.6196	Synpcc7942_1273
M744_RS09775	48.4348	Synpcc7942_1272
M744_RS09780	224.6003	Synpcc7942_1271
M744_RS09785	784.1924	Synpcc7942_1270
M744_RS09790	271.3727	Synpcc7942_1269
M744_RS09795	353.0632	Synpcc7942_1268
M744_RS09800	343.6486	Synpcc7942_1267
M744_RS09805	206.3514	Synpcc7942_1266
M744_RS09810	240.4108	Synpcc7942_1265
M744_RS09815	247.5355	Synpcc7942_1264
M744_RS09820	60.1122	Synpcc7942_1263
M744_RS09825	123.8226	Synpcc7942_1262
M744_RS09830	403.7625	Synpcc7942_1261
M744_RS09835	400.7337	Synpcc7942_1260
M744_RS09840	976.9107	Synpcc7942_1259
M744_RS09845	80.3940	Synpcc7942_1258
M744_RS09850	690.9300	Synpcc7942_1257
M744_RS09855	305.6747	Synpcc7942_1256
M744_RS09860	102.5015	Synpcc7942_1255
M744_RS09865	3734.5483	Synpcc7942_1254
M744_RS09875	146.9057	Synpcc7942_1252
M744_RS09880	110.5715	Synpcc7942_1251
M744_RS09885	8897.1937	Synpcc7942_1250
M744_RS09890	9140.1001	Synpcc7942_1249
M744_RS09895	135.2779	Synpcc7942_1248
M744_RS09905	472.1837	Synpcc7942_1246
M744_RS09910	40.5606	Synpcc7942_1245
M744_RS09915	275.2327	Synpcc7942_1244
M744_RS09920	88.9245	Synpcc7942_1243
M744_RS09925	259.8522	Synpcc7942_1242
M744_RS09930	452.6186	Synpcc7942_1241
M744_RS09935	7152.1381	Synpcc7942_1240
M744_RS09940	10623.2795	Synpcc7942_1239
M744_RS09945	5609.5038	Synpcc7942_1238
M744_RS09950	9190.9000	Synpcc7942_1237
M744_RS09955	3565.9434	Synpcc7942_1236
M744_RS09960	583.4271	Synpcc7942_1235
M744_RS09965	137.4860	Synpcc7942_1234
M744_RS09970	40.6299	Synpcc7942_1233
M744_RS09975	2720.5108	Synpcc7942_1232
M744_RS09980	7127.3760	Synpcc7942_1231
M744_RS09985	247.9949	Synpcc7942_1230
M744_RS09990	102.7587	Synpcc7942_1229
M744_RS09995	43.8548	Synpcc7942_1228
M744_RS10000	75.1888	Synpcc7942_1227
M744_RS10010	404.2376	Synpcc7942_1226
M744_RS10015	1286.2579	Synpcc7942_1225
M744_RS10020	466.5157	Synpcc7942_1224
M744_RS10025	479.2580	Synpcc7942_1223
M744_RS10030	69.1244	Synpcc7942_1222
M744_RS10035	795.4936	Synpcc7942_1221
M744_RS10040	4424.6055	Synpcc7942_1220
M744_RS10045	2921.0808	Synpcc7942_1219
M744_RS10050	292.2343	Synpcc7942_1218
M744_RS10055	202.6304	Synpcc7942_1217
M744_RS10060	523.5764	Synpcc7942_1216
M744_RS10065	57.1837	Synpcc7942_1215
M744_RS10070	78.0568	Synpcc7942_1214
M744_RS10075	27.9989	Synpcc7942_1213
M744_RS10085	43.2687	Synpcc7942_1212
M744_RS10090	26.6349	Synpcc7942_1211
M744_RS10095	14.1679	Synpcc7942_1210
M744_RS10100	261.6991	Synpcc7942_1209
M744_RS10105	137.1880	Synpcc7942_1208
M744_RS10110	126.6007	Synpcc7942_1207
M744_RS10115	17.9826	Synpcc7942_1206
M744_RS10125	7.4287	Synpcc7942_1204
M744_RS10130	7.6181	Synpcc7942_1203
M744_RS10135	455.3482	Synpcc7942_1202
M744_RS10140	431.7861	Synpcc7942_1201
M744_RS10145	103.9714	Synpcc7942_1200
M744_RS10150	170.3132	Synpcc7942_1199
M744_RS10155	1364.5488	Synpcc7942_1198
M744_RS10160	347.3801	Synpcc7942_1197
M744_RS10165	208.0831	Synpcc7942_1196
M744_RS10170	287.8331	Synpcc7942_1195
M744_RS10175	210.3977	Synpcc7942_1194
M744_RS10180	299.2161	Synpcc7942_1193
M744_RS10185	752.6320	Synpcc7942_1192
M744_RS10190	132.3409	Synpcc7942_1191
M744_RS10195	704.8190	Synpcc7942_1190
M744_RS10200	85.6053	Synpcc7942_1189
M744_RS10205	158.2212	Synpcc7942_1188
M744_RS10210	156.9280	Synpcc7942_1187
M744_RS10215	29.2942	Synpcc7942_1186
M744_RS10220	82.9417	Synpcc7942_1185
M744_RS10225	1209.4306	Synpcc7942_1184
M744_RS10230	677.2629	Synpcc7942_1183
M744_RS10235	1431.1071	Synpcc7942_1182
M744_RS10240	1848.7704	Synpcc7942_1181
M744_RS10245	693.5018	Synpcc7942_1180
M744_RS10250	642.2493	Synpcc7942_1179
M744_RS10255	748.3336	Synpcc7942_1178
M744_RS10260	6300.0406	Synpcc7942_1177
M744_RS10265	2025.3566	Synpcc7942_1176
M744_RS10270	3884.7607	Synpcc7942_1175
M744_RS10275	48.3294	Synpcc7942_1173
M744_RS10280	138.3580	Synpcc7942_1172
M744_RS10285	115.0013	Synpcc7942_1171
M744_RS10290	132.5742	Synpcc7942_1170
M744_RS10295	373.8966	Synpcc7942_1169
M744_RS10300	76.5030	Synpcc7942_1168
M744_RS10305	115.2169	Synpcc7942_1167
M744_RS10310	134.6487	Synpcc7942_1166
M744_RS10320	103.3332	Synpcc7942_1164
M744_RS10330	54.7469	Synpcc7942_1163
M744_RS10335	29.9648	Synpcc7942_1162
M744_RS10340	12.4091	Synpcc7942_1161
M744_RS10345	68.8661	Synpcc7942_1160
M744_RS10355	1069.5003	Synpcc7942_1158
M744_RS10360	407.7905	Synpcc7942_1157
M744_RS10365	323.6873	Synpcc7942_1156
M744_RS10370	46.3533	Synpcc7942_1155
M744_RS10375	301.5459	Synpcc7942_1154
M744_RS10380	282.7022	Synpcc7942_1153
M744_RS10390	429.9057	Synpcc7942_1151
M744_RS10395	474.0258	Synpcc7942_1150
M744_RS10405	309.8457	Synpcc7942_1149
M744_RS10410	1863.1351	Synpcc7942_1148
M744_RS10415	36.6454	Synpcc7942_1147
M744_RS10420	211.7232	Synpcc7942_1146
M744_RS10425	808.6785	Synpcc7942_1145
M744_RS10435	627.8173	Synpcc7942_1144
M744_RS10440	491.7446	Synpcc7942_1143
M744_RS10445	600.5342	Synpcc7942_1142
M744_RS10450	85.5690	Synpcc7942_1141
M744_RS10455	95.6337	Synpcc7942_1140
M744_RS10460	2026.0313	Synpcc7942_1139
M744_RS10470	2832.5022	Synpcc7942_1137
M744_RS10475	1233.3694	Synpcc7942_1136
M744_RS10480	51.7437	Synpcc7942_1135
M744_RS10485	45.5010	Synpcc7942_1134
M744_RS10490	42.5772	Synpcc7942_1133
M744_RS10495	48.3660	Synpcc7942_1132
M744_RS10500	152.7824	Synpcc7942_1131
M744_RS10505	829.8300	Synpcc7942_1130
M744_RS10510	114.9027	Synpcc7942_1129
M744_RS10515	86.3877	Synpcc7942_1128
M744_RS10520	1532.8332	Synpcc7942_1127
M744_RS10525	302.1583	Synpcc7942_1126
M744_RS10530	1940.4330	Synpcc7942_1125
M744_RS10535	1183.5763	Synpcc7942_1124
M744_RS10540	1358.0723	Synpcc7942_1123
M744_RS10545	961.1450	Synpcc7942_1121
M744_RS10550	67.4239	Synpcc7942_1120
M744_RS10555	36.9956	Synpcc7942_1119
M744_RS10565	513.1323	Synpcc7942_1117
M744_RS10570	2695.6137	Synpcc7942_1116
M744_RS10575	177.6700	Synpcc7942_1115
M744_RS10580	298.2222	Synpcc7942_1114
M744_RS10585	228.2133	Synpcc7942_1113
M744_RS10590	160.8090	Synpcc7942_1112
M744_RS10595	245.9150	Synpcc7942_1111
M744_RS10600	804.6360	Synpcc7942_1110
M744_RS10605	105.1724	Synpcc7942_1109
M744_RS10610	103.1090	Synpcc7942_1108
M744_RS10615	381.7534	Synpcc7942_1107
M744_RS10620	156.1645	Synpcc7942_1106
M744_RS10625	454.8175	Synpcc7942_1105
M744_RS10630	327.5739	Synpcc7942_1104
M744_RS10635	56.9726	Synpcc7942_1103
M744_RS10640	277.9670	Synpcc7942_1102
M744_RS10645	2422.5507	Synpcc7942_1101
M744_RS10650	413.8292	Synpcc7942_1100
M744_RS10655	143.2618	Synpcc7942_1099
M744_RS10660	175.4015	Synpcc7942_1098
M744_RS10665	1709.9561	Synpcc7942_1096
M744_RS10670	161.9737	Synpcc7942_1095
M744_RS10675	47.7247	Synpcc7942_1094
M744_RS10680	206.6185	Synpcc7942_1093
M744_RS10685	61.8938	Synpcc7942_1092
M744_RS10690	68.0045	Synpcc7942_1091
M744_RS10695	526.2491	Synpcc7942_1090
M744_RS10700	2675.1636	Synpcc7942_1089
M744_RS10705	14857.0619	Synpcc7942_1088
M744_RS10710	404.8428	Synpcc7942_1087
M744_RS10715	2193.9704	Synpcc7942_1086
M744_RS10720	439.3854	Synpcc7942_1085
M744_RS10725	6.1058	Synpcc7942_1084
M744_RS10735	365.4674	Synpcc7942_1082
M744_RS10740	268.4075	Synpcc7942_1081
M744_RS10745	258.6562	Synpcc7942_1080
M744_RS10755	332.2293	Synpcc7942_1079
M744_RS10760	525.6617	Synpcc7942_1078
M744_RS10765	51.9908	Synpcc7942_1077
M744_RS10770	26.0332	Synpcc7942_1076
M744_RS10775	11.1527	Synpcc7942_1075
M744_RS10780	37.3092	Synpcc7942_1074
M744_RS10785	153.6739	Synpcc7942_1073
M744_RS10790	124.3628	Synpcc7942_1072
M744_RS10795	388.8498	Synpcc7942_1071
M744_RS10800	69.6370	Synpcc7942_1070
M744_RS10805	144.7665	Synpcc7942_1069
M744_RS10810	1066.7764	Synpcc7942_1068
M744_RS10815	9.1693	Synpcc7942_1067
M744_RS10825	541.9903	Synpcc7942_1065
M744_RS10830	382.6149	Synpcc7942_1064
M744_RS10835	178.3477	Synpcc7942_1063
M744_RS10840	303.3617	Synpcc7942_1062
M744_RS10845	327.2765	Synpcc7942_1061
M744_RS10855	172.9836	Synpcc7942_1060
M744_RS10860	3157.7816	Synpcc7942_1059
M744_RS10865	24.5744	Synpcc7942_1058
M744_RS10870	812.1276	Synpcc7942_1057
M744_RS10875	1037.6992	Synpcc7942_1056
M744_RS10880	109.8001	Synpcc7942_1055
M744_RS10885	463.3976	Synpcc7942_1054
M744_RS10900	7884.9572	Synpcc7942_1051
M744_RS10905	37144.5418	Synpcc7942_1050
M744_RS10910	35023.0769	Synpcc7942_1049
M744_RS10925	137.4426	Synpcc7942_1046
M744_RS10930	233.0038	Synpcc7942_1045
M744_RS10935	240.0280	Synpcc7942_1044
M744_RS10940	76.9187	Synpcc7942_1043
M744_RS10945	326.6510	Synpcc7942_1042
M744_RS10950	179.1359	Synpcc7942_1040
M744_RS10955	110.1857	Synpcc7942_1039
M744_RS10960	68.6930	Synpcc7942_1038
M744_RS10965	778.1011	Synpcc7942_1037
M744_RS10970	681.6647	Synpcc7942_1036
M744_RS10975	194.8077	Synpcc7942_1035
M744_RS10980	210.5320	Synpcc7942_1034
M744_RS10985	561.9579	Synpcc7942_1033
M744_RS10990	726.0440	Synpcc7942_1032
M744_RS11000	607.7691	Synpcc7942_1030
M744_RS11005	683.4809	Synpcc7942_1029
M744_RS11015	13.6559	Synpcc7942_1027
M744_RS11020	229.6356	Synpcc7942_1026
M744_RS11025	63.7476	Synpcc7942_1025
M744_RS11030	95.9599	Synpcc7942_1024
M744_RS11035	343.9665	Synpcc7942_1022
M744_RS11040	71.9726	Synpcc7942_1021
M744_RS11045	68.4235	Synpcc7942_1020
M744_RS11050	392.9968	Synpcc7942_1019
M744_RS11055	100.0007	Synpcc7942_1018
M744_RS11060	165.5806	Synpcc7942_1017
M744_RS11070	370.9461	Synpcc7942_1016
M744_RS11075	3223.1526	Synpcc7942_1015
M744_RS11080	4309.2303	Synpcc7942_1014
M744_RS11085	132.5381	Synpcc7942_1013
M744_RS11090	135.1425	Synpcc7942_1012
M744_RS11095	150.4186	Synpcc7942_1011
M744_RS11100	148.9360	Synpcc7942_1010
M744_RS11105	76.1138	Synpcc7942_1009
M744_RS11110	72.8838	Synpcc7942_1008
M744_RS11115	284.2460	Synpcc7942_1007
M744_RS11125	263.6519	Synpcc7942_1006
M744_RS11130	45.5125	Synpcc7942_1005
M744_RS11135	21.6698	Synpcc7942_1004
M744_RS11145	52400.6742	Synpcc7942_1002
M744_RS11150	767.1475	Synpcc7942_1001
M744_RS11155	139.3044	Synpcc7942_1000
M744_RS11160	277.9069	Synpcc7942_0999
M744_RS11165	1408.2354	Synpcc7942_0998
M744_RS11170	2767.7484	Synpcc7942_0997
M744_RS11175	206.9704	Synpcc7942_0996
M744_RS11180	97.4774	Synpcc7942_0995
M744_RS11185	174.1016	Synpcc7942_0994
M744_RS11190	726.4083	Synpcc7942_0993
M744_RS11195	295.9874	Synpcc7942_0992
M744_RS11200	495.4069	Synpcc7942_0991
M744_RS11205	48.6639	Synpcc7942_0990
M744_RS11210	326.9401	Synpcc7942_0989
M744_RS11215	323.3646	Synpcc7942_0988
M744_RS11220	339.1271	Synpcc7942_0987
M744_RS11225	285.1946	Synpcc7942_0986
M744_RS11230	730.3464	Synpcc7942_0985
M744_RS11235	71.1381	Synpcc7942_0984
M744_RS11240	290.6626	Synpcc7942_0983
M744_RS11245	397.5932	Synpcc7942_0982
M744_RS11250	325.0483	Synpcc7942_0981
M744_RS11260	105.5086	Synpcc7942_0979
M744_RS11270	8062.3829	Synpcc7942_0978
M744_RS11275	12108.2859	Synpcc7942_0977
M744_RS11280	205.0726	Synpcc7942_0976
M744_RS11285	37.0457	Synpcc7942_0975
M744_RS11295	135.7769	Synpcc7942_0972
M744_RS11300	1172.2998	Synpcc7942_0971
M744_RS11305	61.2656	Synpcc7942_0970
M744_RS11310	122.1886	Synpcc7942_0969
M744_RS11315	94.9687	Synpcc7942_0968
M744_RS11320	1011.4267	Synpcc7942_0967
M744_RS11325	147.8835	Synpcc7942_0966
M744_RS11330	419.1264	Synpcc7942_0965
M744_RS11335	391.3442	Synpcc7942_0964
M744_RS11340	108.3795	Synpcc7942_0962
M744_RS11345	219.5760	Synpcc7942_0961
M744_RS11350	150.8345	Synpcc7942_0960
M744_RS11355	371.5850	Synpcc7942_0959
M744_RS11360	78.5765	Synpcc7942_0958
M744_RS11365	539.9187	Synpcc7942_0957
M744_RS11370	1720.4014	Synpcc7942_0956
M744_RS11375	233.6233	Synpcc7942_0955
M744_RS11380	280.6310	Synpcc7942_0954
M744_RS11385	53.0912	Synpcc7942_0953
M744_RS11390	338.4823	Synpcc7942_0952
M744_RS11395	370.0886	Synpcc7942_0951
M744_RS11400	221.8665	Synpcc7942_0950
M744_RS11405	132.2456	Synpcc7942_0949
M744_RS11410	74.5938	Synpcc7942_0948
M744_RS11415	114.0112	Synpcc7942_0947
M744_RS11420	189.5793	Synpcc7942_0946
M744_RS11425	42.0063	Synpcc7942_0945
M744_RS11430	167.2874	Synpcc7942_0944
M744_RS11435	1713.3819	Synpcc7942_0943
M744_RS11440	3553.0968	Synpcc7942_0942
M744_RS11445	1077.5112	Synpcc7942_0941
M744_RS11450	213.4807	Synpcc7942_0940
M744_RS11455	291.7099	Synpcc7942_0939
M744_RS11460	16.9270	Synpcc7942_0938
M744_RS11465	107.5624	Synpcc7942_0937
M744_RS11470	63.4474	Synpcc7942_0936
M744_RS11475	45.1662	Synpcc7942_0935
M744_RS11480	93.7948	Synpcc7942_0934
M744_RS11485	44.0712	Synpcc7942_0933
M744_RS11490	284.6660	Synpcc7942_0932
M744_RS11495	264.8818	Synpcc7942_0931
M744_RS11500	249.2974	Synpcc7942_0930
M744_RS11505	653.7816	Synpcc7942_0929
M744_RS11510	3404.3710	Synpcc7942_0928
M744_RS11515	353.4580	Synpcc7942_0927
M744_RS11520	445.1925	Synpcc7942_0926
M744_RS11525	451.2541	Synpcc7942_0925
M744_RS11530	642.5490	Synpcc7942_0924
M744_RS11535	252.5476	Synpcc7942_0923
M744_RS11540	21.0924	Synpcc7942_0922
M744_RS11545	75.0598	Synpcc7942_0921
M744_RS11550	9263.5539	Synpcc7942_0920
M744_RS11555	251.9555	Synpcc7942_0919
M744_RS11565	950.7780	Synpcc7942_0917
M744_RS11580	86.6906	Synpcc7942_0915
M744_RS11585	41.1719	Synpcc7942_0914
M744_RS11590	13.9488	Synpcc7942_0913
M744_RS11595	204.8132	Synpcc7942_0912
M744_RS11600	49.3579	Synpcc7942_0911
M744_RS11605	578.6418	Synpcc7942_0910
M744_RS11610	1021.8229	Synpcc7942_0909
M744_RS11615	329.5748	Synpcc7942_0908
M744_RS11625	339.6587	Synpcc7942_0906
M744_RS11630	1109.5012	Synpcc7942_0904
M744_RS11635	2903.1181	Synpcc7942_0903
M744_RS11640	108.9179	Synpcc7942_0902
M744_RS11645	88.2526	Synpcc7942_0901
M744_RS11650	794.9532	Synpcc7942_0900
M744_RS11655	68.2442	Synpcc7942_0899
M744_RS11665	44.9243	Synpcc7942_0898
M744_RS11670	45.7863	Synpcc7942_0897
M744_RS11675	458.9755	Synpcc7942_0896
M744_RS11680	82.7158	Synpcc7942_0895
M744_RS11685	36.4583	Synpcc7942_0894
M744_RS11695	53.2670	Synpcc7942_0892
M744_RS11700	228.1091	Synpcc7942_0891
M744_RS11710	376.8887	Synpcc7942_0889
M744_RS11715	71.9032	Synpcc7942_0888
M744_RS11720	2101.4174	Synpcc7942_0887
M744_RS11725	1707.5164	Synpcc7942_0886
M744_RS11730	18406.7051	Synpcc7942_0885
M744_RS11735	23956.0389	Synpcc7942_0884
M744_RS11740	3898.4027	Synpcc7942_0883
M744_RS11745	233.5819	Synpcc7942_0882
M744_RS11750	122.2034	Synpcc7942_0881
M744_RS11755	221.9069	Synpcc7942_0880
M744_RS11760	60.6163	Synpcc7942_0879
M744_RS11765	1795.2348	Synpcc7942_0878
M744_RS11770	759.6035	Synpcc7942_0877
M744_RS11775	1283.6704	Synpcc7942_0876
M744_RS11780	116.2883	Synpcc7942_0875
M744_RS11785	506.3766	Synpcc7942_0874
M744_RS11790	251.7886	Synpcc7942_0873
M744_RS11795	22.0457	Synpcc7942_0872
M744_RS11800	85.3361	Synpcc7942_0871
M744_RS11805	188.3595	Synpcc7942_0870
M744_RS11810	127.7774	Synpcc7942_0869
M744_RS11815	332.6238	Synpcc7942_0868
M744_RS11820	43.2296	Synpcc7942_0867
M744_RS11825	94.2704	Synpcc7942_0866
M744_RS11830	84.1899	Synpcc7942_0865
M744_RS11835	609.5708	Synpcc7942_0864
M744_RS11840	1534.1002	Synpcc7942_0863
M744_RS11845	145.6960	Synpcc7942_0862
M744_RS11850	1165.9848	Synpcc7942_0861
M744_RS11855	741.3893	Synpcc7942_0860
M744_RS11860	2911.2857	Synpcc7942_0859
M744_RS11865	8503.5508	Synpcc7942_0858
M744_RS11870	1075.0009	Synpcc7942_0857
M744_RS11875	1186.9986	Synpcc7942_0856
M744_RS11880	2771.7757	Synpcc7942_0855
M744_RS11885	654.0655	Synpcc7942_0854
M744_RS11890	587.0159	Synpcc7942_0853
M744_RS11895	401.9490	Synpcc7942_0851
M744_RS11900	405.9150	Synpcc7942_0850
M744_RS11910	607.2033	Synpcc7942_0848
M744_RS11915	1151.6143	Synpcc7942_0847
M744_RS11920	414.2079	Synpcc7942_0846
M744_RS11925	1171.1556	Synpcc7942_0844
M744_RS11930	2081.6183	Synpcc7942_0843
M744_RS11935	763.3094	Synpcc7942_0842
M744_RS11940	139.0001	Synpcc7942_0841
M744_RS11945	85.8290	Synpcc7942_0840
M744_RS11950	62.8351	Synpcc7942_0839
M744_RS11955	67.4508	Synpcc7942_0838
M744_RS11960	21.0485	Synpcc7942_0837
M744_RS11965	21.9879	Synpcc7942_0836
M744_RS11970	609.1497	Synpcc7942_0835
M744_RS11975	6059.7987	Synpcc7942_0834
M744_RS11980	605.4691	Synpcc7942_0833
M744_RS11995	56.4230	Synpcc7942_0831
M744_RS12000	320.2197	Synpcc7942_0830
M744_RS12005	101.0676	Synpcc7942_0829
M744_RS12010	149.5129	Synpcc7942_0828
M744_RS12015	387.6699	Synpcc7942_0827
M744_RS12020	170.6035	Synpcc7942_0826
M744_RS12025	108.6622	Synpcc7942_0825
M744_RS12030	459.2660	Synpcc7942_0824
M744_RS12035	326.2450	Synpcc7942_0823
M744_RS12040	235.6911	Synpcc7942_0822
M744_RS12045	234.2536	Synpcc7942_0821
M744_RS12050	288.0767	Synpcc7942_0820
M744_RS12055	510.6009	Synpcc7942_0819
M744_RS12060	226.9604	Synpcc7942_0818
M744_RS12065	178.1077	Synpcc7942_0817
M744_RS12070	255.3275	Synpcc7942_0816
M744_RS12075	140.0375	Synpcc7942_0815
M744_RS12080	34.7496	Synpcc7942_0814
M744_RS12085	348.5966	Synpcc7942_0813
M744_RS12090	639.9454	Synpcc7942_0812
M744_RS12095	324.4671	Synpcc7942_0811
M744_RS12100	14.6208	Synpcc7942_0810
M744_RS12105	572.6536	Synpcc7942_0809
M744_RS12110	816.8909	Synpcc7942_0808
M744_RS12115	560.4603	Synpcc7942_0807
M744_RS12120	132.7115	Synpcc7942_0806
M744_RS12125	400.6905	Synpcc7942_0805
M744_RS12130	549.5085	Synpcc7942_0804
M744_RS12135	305.1274	Synpcc7942_0803
M744_RS12140	151.9091	Synpcc7942_0802
M744_RS12145	4643.8152	Synpcc7942_0801
M744_RS12150	241.9573	Synpcc7942_0800
M744_RS12155	351.0624	Synpcc7942_0799
M744_RS12160	43.7638	Synpcc7942_0798
M744_RS12165	326.2838	Synpcc7942_0797
M744_RS12170	65.0517	Synpcc7942_0796
M744_RS12175	53.1084	Synpcc7942_0795
M744_RS12180	3865.2501	Synpcc7942_0794
M744_RS12185	599.7489	Synpcc7942_0793
M744_RS12190	285.0814	Synpcc7942_0792
M744_RS12195	107.3470	Synpcc7942_0791
M744_RS12200	4737.0119	Synpcc7942_0790
M744_RS12205	130.5564	Synpcc7942_0789
M744_RS12210	571.1252	Synpcc7942_0788
M744_RS12215	419.7037	Synpcc7942_0787
M744_RS12220	81.5966	Synpcc7942_0786
M744_RS12225	42.9303	Synpcc7942_0785
M744_RS12230	157.8622	Synpcc7942_0783
M744_RS12235	889.5621	Synpcc7942_0782
M744_RS12240	1927.2643	Synpcc7942_0781
M744_RS12245	326.0689	Synpcc7942_0780
M744_RS12250	2104.9551	Synpcc7942_0779
M744_RS12255	56.4518	Synpcc7942_0778
M744_RS12260	289.7727	Synpcc7942_0777
M744_RS12265	546.0016	Synpcc7942_0776
M744_RS12270	93.6097	Synpcc7942_0775
M744_RS12275	344.0101	Synpcc7942_0774
M744_RS12280	639.3606	Synpcc7942_0773
M744_RS12295	22.7274	Synpcc7942_0766
M744_RS12310	63.9692	Synpcc7942_0763
M744_RS12315	1607.5076	Synpcc7942_0762
M744_RS12325	228.8265	Synpcc7942_0761
M744_RS12330	250.3239	Synpcc7942_0760
M744_RS12335	1708.6445	Synpcc7942_0759
M744_RS12340	138.9995	Synpcc7942_0757
M744_RS12345	58.1510	Synpcc7942_0756
M744_RS12355	21.2783	Synpcc7942_0755
M744_RS12365	39.6299	Synpcc7942_0753
M744_RS12370	2.6969	Synpcc7942_0752
M744_RS12375	18.1319	Synpcc7942_0751
M744_RS12380	167.7326	Synpcc7942_0750
M744_RS12385	55.5257	Synpcc7942_0749
M744_RS12390	59.4472	Synpcc7942_0748
M744_RS12395	187.1367	Synpcc7942_0747
M744_RS12405	131.5678	Synpcc7942_0745
M744_RS12410	260.4585	Synpcc7942_0744
M744_RS12415	144.9111	Synpcc7942_0743
M744_RS12420	48.2513	Synpcc7942_0742
M744_RS12425	75.1998	Synpcc7942_0741
