locus_tag	abundance	source_gene_id
M744_RS02600	908.500000	Tan2018_dRNAseq_TSS_count_sum_2TSS
M744_RS02605	494.625000	Tan2018_dRNAseq_TSS_count_sum_3TSS
M744_RS02610	866.500000	Tan2018_dRNAseq_TSS_count_sum_2TSS
M744_RS02615	163.250000	Tan2018_dRNAseq_TSS_count_sum_1TSS
M744_RS02625	358.000000	Tan2018_dRNAseq_TSS_count_sum_1TSS
M744_RS02640	2878.500000	Tan2018_dRNAseq_TSS_count_sum_2TSS
M744_RS02645	1256.875000	Tan2018_dRNAseq_TSS_count_sum_2TSS
M744_RS02650	1079.000000	Tan2018_dRNAseq_TSS_count_sum_1TSS
M744_RS02660	1488.875000	Tan2018_dRNAseq_TSS_count_sum_2TSS
M744_RS02675	986.500000	Tan2018_dRNAseq_TSS_count_sum_2TSS
M744_RS02710	586.000000	Tan2018_dRNAseq_TSS_count_sum_1TSS
M744_RS02720	649.375000	Tan2018_dRNAseq_TSS_count_sum_1TSS
M744_RS02730	3670.625000	Tan2018_dRNAseq_TSS_count_sum_6TSS
M744_RS02745	3512.125000	Tan2018_dRNAseq_TSS_count_sum_5TSS
M744_RS02750	2810.000000	Tan2018_dRNAseq_TSS_count_sum_3TSS
M744_RS02755	1458.375000	Tan2018_dRNAseq_TSS_count_sum_1TSS
M744_RS02760	2291.375000	Tan2018_dRNAseq_TSS_count_sum_4TSS
M744_RS02770	386.500000	Tan2018_dRNAseq_TSS_count_sum_1TSS
M744_RS02775	640.125000	Tan2018_dRNAseq_TSS_count_sum_2TSS
M744_RS02780	1811.750000	Tan2018_dRNAseq_TSS_count_sum_1TSS
M744_RS02785	1627.625000	Tan2018_dRNAseq_TSS_count_sum_2TSS
M744_RS02790	826.000000	Tan2018_dRNAseq_TSS_count_sum_2TSS
M744_RS02795	237.500000	Tan2018_dRNAseq_TSS_count_sum_1TSS
M744_RS02800	212.750000	Tan2018_dRNAseq_TSS_count_sum_1TSS
M744_RS02820	992.000000	Tan2018_dRNAseq_TSS_count_sum_2TSS
M744_RS02840	2470.125000	Tan2018_dRNAseq_TSS_count_sum_3TSS
M744_RS02845	595.000000	Tan2018_dRNAseq_TSS_count_sum_1TSS
M744_RS02850	1218.875000	Tan2018_dRNAseq_TSS_count_sum_1TSS
M744_RS02865	367.500000	Tan2018_dRNAseq_TSS_count_sum_1TSS
M744_RS02870	130.750000	Tan2018_dRNAseq_TSS_count_sum_1TSS
M744_RS02880	914.250000	Tan2018_dRNAseq_TSS_count_sum_3TSS
M744_RS02885	417.500000	Tan2018_dRNAseq_TSS_count_sum_1TSS
M744_RS02895	1085.375000	Tan2018_dRNAseq_TSS_count_sum_3TSS
M744_RS02900	411.875000	Tan2018_dRNAseq_TSS_count_sum_1TSS
M744_RS02905	1239.625000	Tan2018_dRNAseq_TSS_count_sum_2TSS
M744_RS02930	369.250000	Tan2018_dRNAseq_TSS_count_sum_1TSS
M744_RS02935	4367.875000	Tan2018_dRNAseq_TSS_count_sum_1TSS
M744_RS02950	164.750000	Tan2018_dRNAseq_TSS_count_sum_1TSS
M744_RS02960	1253.125000	Tan2018_dRNAseq_TSS_count_sum_4TSS
M744_RS02965	1370.250000	Tan2018_dRNAseq_TSS_count_sum_2TSS
M744_RS02970	1415.875000	Tan2018_dRNAseq_TSS_count_sum_2TSS
M744_RS02975	2342.875000	Tan2018_dRNAseq_TSS_count_sum_2TSS
M744_RS02985	4626.625000	Tan2018_dRNAseq_TSS_count_sum_2TSS
M744_RS02990	732.375000	Tan2018_dRNAseq_TSS_count_sum_1TSS
M744_RS02995	301.625000	Tan2018_dRNAseq_TSS_count_sum_1TSS
M744_RS03000	9770.625000	Tan2018_dRNAseq_TSS_count_sum_2TSS
M744_RS03010	783.250000	Tan2018_dRNAseq_TSS_count_sum_2TSS
M744_RS03015	167.250000	Tan2018_dRNAseq_TSS_count_sum_1TSS
M744_RS03020	482.875000	Tan2018_dRNAseq_TSS_count_sum_1TSS
M744_RS03030	186.625000	Tan2018_dRNAseq_TSS_count_sum_1TSS
M744_RS03035	5693.250000	Tan2018_dRNAseq_TSS_count_sum_2TSS
M744_RS03050	112.125000	Tan2018_dRNAseq_TSS_count_sum_1TSS
M744_RS03055	182.000000	Tan2018_dRNAseq_TSS_count_sum_1TSS
M744_RS03065	7739.125000	Tan2018_dRNAseq_TSS_count_sum_2TSS
M744_RS03070	2571.625000	Tan2018_dRNAseq_TSS_count_sum_5TSS
M744_RS03085	3066.250000	Tan2018_dRNAseq_TSS_count_sum_1TSS
M744_RS03090	957.125000	Tan2018_dRNAseq_TSS_count_sum_1TSS
M744_RS03095	1005.625000	Tan2018_dRNAseq_TSS_count_sum_2TSS
M744_RS03100	1273.750000	Tan2018_dRNAseq_TSS_count_sum_3TSS
M744_RS03105	1047.875000	Tan2018_dRNAseq_TSS_count_sum_1TSS
M744_RS03110	557.250000	Tan2018_dRNAseq_TSS_count_sum_2TSS
M744_RS03115	316.625000	Tan2018_dRNAseq_TSS_count_sum_1TSS
M744_RS03135	3340.625000	Tan2018_dRNAseq_TSS_count_sum_1TSS
M744_RS03145	1018.125000	Tan2018_dRNAseq_TSS_count_sum_2TSS
M744_RS03160	137.875000	Tan2018_dRNAseq_TSS_count_sum_1TSS
M744_RS03165	246.750000	Tan2018_dRNAseq_TSS_count_sum_1TSS
M744_RS03175	256.125000	Tan2018_dRNAseq_TSS_count_sum_1TSS
M744_RS03205	2076.375000	Tan2018_dRNAseq_TSS_count_sum_4TSS
M744_RS03225	408.125000	Tan2018_dRNAseq_TSS_count_sum_2TSS
M744_RS03235	2266.625000	Tan2018_dRNAseq_TSS_count_sum_2TSS
M744_RS03240	2162.875000	Tan2018_dRNAseq_TSS_count_sum_3TSS
M744_RS03245	952.000000	Tan2018_dRNAseq_TSS_count_sum_2TSS
M744_RS03255	209.125000	Tan2018_dRNAseq_TSS_count_sum_1TSS
M744_RS03265	2140.750000	Tan2018_dRNAseq_TSS_count_sum_5TSS
M744_RS03270	373.500000	Tan2018_dRNAseq_TSS_count_sum_1TSS
M744_RS03280	383.625000	Tan2018_dRNAseq_TSS_count_sum_1TSS
M744_RS03290	429.000000	Tan2018_dRNAseq_TSS_count_sum_3TSS
M744_RS03325	172.750000	Tan2018_dRNAseq_TSS_count_sum_1TSS
M744_RS03335	1861.875000	Tan2018_dRNAseq_TSS_count_sum_4TSS
M744_RS03340	379.000000	Tan2018_dRNAseq_TSS_count_sum_1TSS
M744_RS03345	1141.000000	Tan2018_dRNAseq_TSS_count_sum_1TSS
M744_RS03350	3859.750000	Tan2018_dRNAseq_TSS_count_sum_2TSS
M744_RS03355	327.625000	Tan2018_dRNAseq_TSS_count_sum_2TSS
M744_RS03360	3676.750000	Tan2018_dRNAseq_TSS_count_sum_2TSS
M744_RS03390	23022.375000	Tan2018_dRNAseq_TSS_count_sum_1TSS
M744_RS03410	276.375000	Tan2018_dRNAseq_TSS_count_sum_1TSS
M744_RS03420	2107.875000	Tan2018_dRNAseq_TSS_count_sum_7TSS
M744_RS03425	407.625000	Tan2018_dRNAseq_TSS_count_sum_1TSS
M744_RS03430	751.625000	Tan2018_dRNAseq_TSS_count_sum_1TSS
M744_RS03435	2902.500000	Tan2018_dRNAseq_TSS_count_sum_2TSS
M744_RS03440	3060.875000	Tan2018_dRNAseq_TSS_count_sum_2TSS
M744_RS03445	33096.375000	Tan2018_dRNAseq_TSS_count_sum_1TSS
M744_RS03455	589.750000	Tan2018_dRNAseq_TSS_count_sum_2TSS
M744_RS03460	166.000000	Tan2018_dRNAseq_TSS_count_sum_1TSS
M744_RS03465	1749.875000	Tan2018_dRNAseq_TSS_count_sum_1TSS
M744_RS03470	7366.000000	Tan2018_dRNAseq_TSS_count_sum_4TSS
M744_RS03475	7865.625000	Tan2018_dRNAseq_TSS_count_sum_2TSS
M744_RS03490	399.375000	Tan2018_dRNAseq_TSS_count_sum_2TSS
M744_RS03495	1157.000000	Tan2018_dRNAseq_TSS_count_sum_1TSS
M744_RS03500	246.500000	Tan2018_dRNAseq_TSS_count_sum_1TSS
M744_RS03530	2122.375000	Tan2018_dRNAseq_TSS_count_sum_2TSS
M744_RS03535	2285.375000	Tan2018_dRNAseq_TSS_count_sum_1TSS
M744_RS03545	131.125000	Tan2018_dRNAseq_TSS_count_sum_1TSS
M744_RS03550	1297.750000	Tan2018_dRNAseq_TSS_count_sum_2TSS
M744_RS03555	2499.000000	Tan2018_dRNAseq_TSS_count_sum_2TSS
M744_RS03560	198.250000	Tan2018_dRNAseq_TSS_count_sum_1TSS
M744_RS03580	220.000000	Tan2018_dRNAseq_TSS_count_sum_1TSS
M744_RS03585	1065.750000	Tan2018_dRNAseq_TSS_count_sum_1TSS
M744_RS03595	2737.000000	Tan2018_dRNAseq_TSS_count_sum_3TSS
M744_RS03600	2938.500000	Tan2018_dRNAseq_TSS_count_sum_1TSS
M744_RS03635	187.250000	Tan2018_dRNAseq_TSS_count_sum_1TSS
M744_RS03650	3240.000000	Tan2018_dRNAseq_TSS_count_sum_5TSS
M744_RS03655	742.125000	Tan2018_dRNAseq_TSS_count_sum_3TSS
M744_RS03670	2744.125000	Tan2018_dRNAseq_TSS_count_sum_1TSS
M744_RS03675	93.750000	Tan2018_dRNAseq_TSS_count_sum_1TSS
M744_RS03680	199.125000	Tan2018_dRNAseq_TSS_count_sum_1TSS
M744_RS03690	272.500000	Tan2018_dRNAseq_TSS_count_sum_1TSS
M744_RS03705	364.000000	Tan2018_dRNAseq_TSS_count_sum_1TSS
M744_RS03710	817.625000	Tan2018_dRNAseq_TSS_count_sum_1TSS
M744_RS03715	872.125000	Tan2018_dRNAseq_TSS_count_sum_3TSS
M744_RS03720	1307.625000	Tan2018_dRNAseq_TSS_count_sum_3TSS
M744_RS03725	626.250000	Tan2018_dRNAseq_TSS_count_sum_1TSS
M744_RS03730	1718.500000	Tan2018_dRNAseq_TSS_count_sum_3TSS
M744_RS03735	621.750000	Tan2018_dRNAseq_TSS_count_sum_2TSS
M744_RS03740	8571.750000	Tan2018_dRNAseq_TSS_count_sum_2TSS
M744_RS03745	4860.250000	Tan2018_dRNAseq_TSS_count_sum_1TSS
M744_RS03750	736.750000	Tan2018_dRNAseq_TSS_count_sum_1TSS
M744_RS03755	3178.250000	Tan2018_dRNAseq_TSS_count_sum_2TSS
M744_RS03770	555.375000	Tan2018_dRNAseq_TSS_count_sum_2TSS
M744_RS03780	208.125000	Tan2018_dRNAseq_TSS_count_sum_1TSS
M744_RS03795	286.375000	Tan2018_dRNAseq_TSS_count_sum_1TSS
M744_RS03805	1517.625000	Tan2018_dRNAseq_TSS_count_sum_2TSS
M744_RS03810	1292.250000	Tan2018_dRNAseq_TSS_count_sum_3TSS
M744_RS03815	1018.375000	Tan2018_dRNAseq_TSS_count_sum_1TSS
M744_RS03820	1909.125000	Tan2018_dRNAseq_TSS_count_sum_2TSS
M744_RS03830	450.375000	Tan2018_dRNAseq_TSS_count_sum_2TSS
M744_RS03835	2554.875000	Tan2018_dRNAseq_TSS_count_sum_1TSS
M744_RS03840	365.125000	Tan2018_dRNAseq_TSS_count_sum_2TSS
M744_RS03850	182.250000	Tan2018_dRNAseq_TSS_count_sum_1TSS
M744_RS03855	843.500000	Tan2018_dRNAseq_TSS_count_sum_4TSS
M744_RS03860	16464.625000	Tan2018_dRNAseq_TSS_count_sum_3TSS
M744_RS03865	4671.500000	Tan2018_dRNAseq_TSS_count_sum_4TSS
M744_RS03870	942.250000	Tan2018_dRNAseq_TSS_count_sum_1TSS
M744_RS03875	590.375000	Tan2018_dRNAseq_TSS_count_sum_1TSS
M744_RS03880	578.000000	Tan2018_dRNAseq_TSS_count_sum_4TSS
M744_RS03890	1146.000000	Tan2018_dRNAseq_TSS_count_sum_2TSS
M744_RS03900	2710.125000	Tan2018_dRNAseq_TSS_count_sum_2TSS
M744_RS03905	840.500000	Tan2018_dRNAseq_TSS_count_sum_2TSS
M744_RS03910	2616.375000	Tan2018_dRNAseq_TSS_count_sum_4TSS
M744_RS03925	186.250000	Tan2018_dRNAseq_TSS_count_sum_1TSS
M744_RS03930	181.625000	Tan2018_dRNAseq_TSS_count_sum_1TSS
M744_RS03935	866.500000	Tan2018_dRNAseq_TSS_count_sum_3TSS
M744_RS03940	7369.000000	Tan2018_dRNAseq_TSS_count_sum_1TSS
M744_RS03950	650.750000	Tan2018_dRNAseq_TSS_count_sum_1TSS
M744_RS03955	741.875000	Tan2018_dRNAseq_TSS_count_sum_3TSS
M744_RS03960	544.125000	Tan2018_dRNAseq_TSS_count_sum_1TSS
M744_RS03970	446.625000	Tan2018_dRNAseq_TSS_count_sum_1TSS
M744_RS03975	541.250000	Tan2018_dRNAseq_TSS_count_sum_1TSS
M744_RS03985	663.875000	Tan2018_dRNAseq_TSS_count_sum_1TSS
M744_RS03990	348.375000	Tan2018_dRNAseq_TSS_count_sum_1TSS
M744_RS03995	379.000000	Tan2018_dRNAseq_TSS_count_sum_1TSS
M744_RS04010	1302.375000	Tan2018_dRNAseq_TSS_count_sum_3TSS
M744_RS04015	679.500000	Tan2018_dRNAseq_TSS_count_sum_1TSS
M744_RS04030	328.625000	Tan2018_dRNAseq_TSS_count_sum_2TSS
M744_RS04035	241.750000	Tan2018_dRNAseq_TSS_count_sum_1TSS
M744_RS04040	689.625000	Tan2018_dRNAseq_TSS_count_sum_1TSS
M744_RS04055	1068.750000	Tan2018_dRNAseq_TSS_count_sum_2TSS
M744_RS04060	179.375000	Tan2018_dRNAseq_TSS_count_sum_1TSS
M744_RS04065	199.125000	Tan2018_dRNAseq_TSS_count_sum_1TSS
M744_RS04070	348.000000	Tan2018_dRNAseq_TSS_count_sum_1TSS
M744_RS04075	990.750000	Tan2018_dRNAseq_TSS_count_sum_2TSS
M744_RS04095	779.625000	Tan2018_dRNAseq_TSS_count_sum_2TSS
M744_RS04100	481.375000	Tan2018_dRNAseq_TSS_count_sum_2TSS
M744_RS04105	649.750000	Tan2018_dRNAseq_TSS_count_sum_8TSS
M744_RS04110	263.750000	Tan2018_dRNAseq_TSS_count_sum_1TSS
M744_RS04145	223.750000	Tan2018_dRNAseq_TSS_count_sum_1TSS
M744_RS04150	1643.750000	Tan2018_dRNAseq_TSS_count_sum_2TSS
M744_RS04160	564.750000	Tan2018_dRNAseq_TSS_count_sum_3TSS
M744_RS04165	638.750000	Tan2018_dRNAseq_TSS_count_sum_1TSS
M744_RS04180	184.750000	Tan2018_dRNAseq_TSS_count_sum_1TSS
M744_RS04190	86.875000	Tan2018_dRNAseq_TSS_count_sum_1TSS
M744_RS04195	3450.875000	Tan2018_dRNAseq_TSS_count_sum_2TSS
M744_RS04200	176.000000	Tan2018_dRNAseq_TSS_count_sum_1TSS
M744_RS04205	1288.250000	Tan2018_dRNAseq_TSS_count_sum_1TSS
M744_RS04210	175.250000	Tan2018_dRNAseq_TSS_count_sum_1TSS
M744_RS04215	639.875000	Tan2018_dRNAseq_TSS_count_sum_1TSS
M744_RS04220	3076.500000	Tan2018_dRNAseq_TSS_count_sum_2TSS
M744_RS04225	1037.625000	Tan2018_dRNAseq_TSS_count_sum_2TSS
M744_RS04235	414.500000	Tan2018_dRNAseq_TSS_count_sum_1TSS
M744_RS04240	2489.625000	Tan2018_dRNAseq_TSS_count_sum_2TSS
M744_RS04245	1771.250000	Tan2018_dRNAseq_TSS_count_sum_2TSS
M744_RS04250	144.125000	Tan2018_dRNAseq_TSS_count_sum_1TSS
M744_RS04260	353.625000	Tan2018_dRNAseq_TSS_count_sum_1TSS
M744_RS04265	593.750000	Tan2018_dRNAseq_TSS_count_sum_3TSS
M744_RS04270	2435.625000	Tan2018_dRNAseq_TSS_count_sum_2TSS
M744_RS04285	1069.375000	Tan2018_dRNAseq_TSS_count_sum_2TSS
M744_RS04290	5036.000000	Tan2018_dRNAseq_TSS_count_sum_3TSS
M744_RS04295	404.750000	Tan2018_dRNAseq_TSS_count_sum_2TSS
M744_RS04305	444.000000	Tan2018_dRNAseq_TSS_count_sum_2TSS
M744_RS04310	1998.250000	Tan2018_dRNAseq_TSS_count_sum_3TSS
M744_RS04315	1176.375000	Tan2018_dRNAseq_TSS_count_sum_4TSS
M744_RS04320	1647.625000	Tan2018_dRNAseq_TSS_count_sum_5TSS
M744_RS04325	1321.375000	Tan2018_dRNAseq_TSS_count_sum_1TSS
M744_RS04350	1599.250000	Tan2018_dRNAseq_TSS_count_sum_2TSS
M744_RS04360	825.375000	Tan2018_dRNAseq_TSS_count_sum_1TSS
M744_RS04370	1794.125000	Tan2018_dRNAseq_TSS_count_sum_4TSS
M744_RS04375	440.625000	Tan2018_dRNAseq_TSS_count_sum_2TSS
M744_RS04380	495.875000	Tan2018_dRNAseq_TSS_count_sum_1TSS
M744_RS04385	1540.250000	Tan2018_dRNAseq_TSS_count_sum_3TSS
M744_RS04390	244.000000	Tan2018_dRNAseq_TSS_count_sum_1TSS
M744_RS04395	1939.750000	Tan2018_dRNAseq_TSS_count_sum_4TSS
M744_RS04410	1731.875000	Tan2018_dRNAseq_TSS_count_sum_2TSS
M744_RS04415	3726.750000	Tan2018_dRNAseq_TSS_count_sum_3TSS
M744_RS04420	606.500000	Tan2018_dRNAseq_TSS_count_sum_1TSS
M744_RS04425	5933.250000	Tan2018_dRNAseq_TSS_count_sum_2TSS
M744_RS04440	242.750000	Tan2018_dRNAseq_TSS_count_sum_2TSS
M744_RS04450	1948.375000	Tan2018_dRNAseq_TSS_count_sum_5TSS
M744_RS04455	8398.625000	Tan2018_dRNAseq_TSS_count_sum_1TSS
M744_RS04465	363.500000	Tan2018_dRNAseq_TSS_count_sum_1TSS
M744_RS04470	1244.125000	Tan2018_dRNAseq_TSS_count_sum_2TSS
M744_RS04475	310.500000	Tan2018_dRNAseq_TSS_count_sum_1TSS
M744_RS04480	557.375000	Tan2018_dRNAseq_TSS_count_sum_2TSS
M744_RS04485	374.500000	Tan2018_dRNAseq_TSS_count_sum_1TSS
M744_RS04490	502.500000	Tan2018_dRNAseq_TSS_count_sum_2TSS
M744_RS04495	760.250000	Tan2018_dRNAseq_TSS_count_sum_1TSS
M744_RS04500	643.000000	Tan2018_dRNAseq_TSS_count_sum_2TSS
M744_RS04505	810.250000	Tan2018_dRNAseq_TSS_count_sum_1TSS
M744_RS04525	1432.125000	Tan2018_dRNAseq_TSS_count_sum_1TSS
M744_RS04530	5049.000000	Tan2018_dRNAseq_TSS_count_sum_2TSS
M744_RS04535	14504.625000	Tan2018_dRNAseq_TSS_count_sum_2TSS
M744_RS04550	463.625000	Tan2018_dRNAseq_TSS_count_sum_1TSS
M744_RS04555	3064.125000	Tan2018_dRNAseq_TSS_count_sum_1TSS
M744_RS04575	537.625000	Tan2018_dRNAseq_TSS_count_sum_2TSS
M744_RS04585	173.625000	Tan2018_dRNAseq_TSS_count_sum_1TSS
M744_RS04590	199.750000	Tan2018_dRNAseq_TSS_count_sum_1TSS
M744_RS04600	882.000000	Tan2018_dRNAseq_TSS_count_sum_2TSS
M744_RS04610	8564.625000	Tan2018_dRNAseq_TSS_count_sum_1TSS
M744_RS04620	51578.750000	Tan2018_dRNAseq_TSS_count_sum_1TSS
M744_RS04625	156.375000	Tan2018_dRNAseq_TSS_count_sum_1TSS
M744_RS04630	444.625000	Tan2018_dRNAseq_TSS_count_sum_2TSS
M744_RS04635	1110.125000	Tan2018_dRNAseq_TSS_count_sum_2TSS
M744_RS04645	593.000000	Tan2018_dRNAseq_TSS_count_sum_1TSS
M744_RS04650	637.500000	Tan2018_dRNAseq_TSS_count_sum_1TSS
M744_RS04655	1761.500000	Tan2018_dRNAseq_TSS_count_sum_2TSS
M744_RS04660	384.625000	Tan2018_dRNAseq_TSS_count_sum_1TSS
M744_RS04690	935.500000	Tan2018_dRNAseq_TSS_count_sum_2TSS
M744_RS04700	427.250000	Tan2018_dRNAseq_TSS_count_sum_2TSS
M744_RS04710	1561.250000	Tan2018_dRNAseq_TSS_count_sum_1TSS
M744_RS04715	3936.250000	Tan2018_dRNAseq_TSS_count_sum_2TSS
M744_RS04720	3141.250000	Tan2018_dRNAseq_TSS_count_sum_3TSS
M744_RS04725	1710.000000	Tan2018_dRNAseq_TSS_count_sum_4TSS
M744_RS04735	367.250000	Tan2018_dRNAseq_TSS_count_sum_2TSS
M744_RS04750	2206.375000	Tan2018_dRNAseq_TSS_count_sum_1TSS
M744_RS04755	458.250000	Tan2018_dRNAseq_TSS_count_sum_1TSS
M744_RS04760	316.375000	Tan2018_dRNAseq_TSS_count_sum_1TSS
M744_RS04765	419.125000	Tan2018_dRNAseq_TSS_count_sum_1TSS
M744_RS04780	185.875000	Tan2018_dRNAseq_TSS_count_sum_1TSS
M744_RS04790	706.375000	Tan2018_dRNAseq_TSS_count_sum_3TSS
M744_RS04795	949.875000	Tan2018_dRNAseq_TSS_count_sum_1TSS
M744_RS04800	178.750000	Tan2018_dRNAseq_TSS_count_sum_1TSS
M744_RS04805	529.875000	Tan2018_dRNAseq_TSS_count_sum_2TSS
M744_RS04810	1537.500000	Tan2018_dRNAseq_TSS_count_sum_2TSS
M744_RS04820	987.375000	Tan2018_dRNAseq_TSS_count_sum_1TSS
M744_RS04835	544.500000	Tan2018_dRNAseq_TSS_count_sum_2TSS
M744_RS04840	12254.750000	Tan2018_dRNAseq_TSS_count_sum_3TSS
M744_RS04845	218.250000	Tan2018_dRNAseq_TSS_count_sum_1TSS
M744_RS04850	106.875000	Tan2018_dRNAseq_TSS_count_sum_1TSS
M744_RS04855	987.125000	Tan2018_dRNAseq_TSS_count_sum_4TSS
M744_RS04870	555.125000	Tan2018_dRNAseq_TSS_count_sum_1TSS
M744_RS04875	225.625000	Tan2018_dRNAseq_TSS_count_sum_1TSS
M744_RS04890	1444.375000	Tan2018_dRNAseq_TSS_count_sum_1TSS
M744_RS04895	393.500000	Tan2018_dRNAseq_TSS_count_sum_2TSS
M744_RS04900	659.375000	Tan2018_dRNAseq_TSS_count_sum_4TSS
M744_RS04920	145.500000	Tan2018_dRNAseq_TSS_count_sum_1TSS
M744_RS04930	848.125000	Tan2018_dRNAseq_TSS_count_sum_2TSS
M744_RS04935	549.375000	Tan2018_dRNAseq_TSS_count_sum_1TSS
M744_RS04960	2628.500000	Tan2018_dRNAseq_TSS_count_sum_2TSS
M744_RS04995	131.000000	Tan2018_dRNAseq_TSS_count_sum_1TSS
M744_RS05030	606.000000	Tan2018_dRNAseq_TSS_count_sum_1TSS
M744_RS05035	234.625000	Tan2018_dRNAseq_TSS_count_sum_1TSS
M744_RS05050	338.500000	Tan2018_dRNAseq_TSS_count_sum_1TSS
M744_RS05055	861.000000	Tan2018_dRNAseq_TSS_count_sum_2TSS
M744_RS05080	805.625000	Tan2018_dRNAseq_TSS_count_sum_1TSS
M744_RS05085	1286.875000	Tan2018_dRNAseq_TSS_count_sum_1TSS
M744_RS05110	5652.625000	Tan2018_dRNAseq_TSS_count_sum_5TSS
M744_RS05115	341.375000	Tan2018_dRNAseq_TSS_count_sum_1TSS
M744_RS05130	601.250000	Tan2018_dRNAseq_TSS_count_sum_1TSS
M744_RS05145	892.875000	Tan2018_dRNAseq_TSS_count_sum_1TSS
M744_RS05155	587.000000	Tan2018_dRNAseq_TSS_count_sum_1TSS
M744_RS05160	214.875000	Tan2018_dRNAseq_TSS_count_sum_1TSS
M744_RS05165	152.250000	Tan2018_dRNAseq_TSS_count_sum_1TSS
M744_RS05170	264.000000	Tan2018_dRNAseq_TSS_count_sum_2TSS
M744_RS05175	424.000000	Tan2018_dRNAseq_TSS_count_sum_1TSS
M744_RS05180	4623.625000	Tan2018_dRNAseq_TSS_count_sum_2TSS
M744_RS05195	136.375000	Tan2018_dRNAseq_TSS_count_sum_1TSS
M744_RS05200	606.500000	Tan2018_dRNAseq_TSS_count_sum_2TSS
M744_RS05205	642.625000	Tan2018_dRNAseq_TSS_count_sum_2TSS
M744_RS05215	2644.125000	Tan2018_dRNAseq_TSS_count_sum_1TSS
M744_RS05220	909.625000	Tan2018_dRNAseq_TSS_count_sum_2TSS
M744_RS05225	922.875000	Tan2018_dRNAseq_TSS_count_sum_1TSS
M744_RS05230	1254.375000	Tan2018_dRNAseq_TSS_count_sum_3TSS
M744_RS05240	673.250000	Tan2018_dRNAseq_TSS_count_sum_1TSS
M744_RS05245	460.625000	Tan2018_dRNAseq_TSS_count_sum_2TSS
M744_RS05250	1916.000000	Tan2018_dRNAseq_TSS_count_sum_2TSS
M744_RS05260	262.875000	Tan2018_dRNAseq_TSS_count_sum_1TSS
M744_RS05265	1715.500000	Tan2018_dRNAseq_TSS_count_sum_1TSS
M744_RS05285	408.000000	Tan2018_dRNAseq_TSS_count_sum_2TSS
M744_RS05300	224.875000	Tan2018_dRNAseq_TSS_count_sum_1TSS
M744_RS05310	1521.125000	Tan2018_dRNAseq_TSS_count_sum_3TSS
M744_RS05315	101.500000	Tan2018_dRNAseq_TSS_count_sum_1TSS
M744_RS05325	2565.625000	Tan2018_dRNAseq_TSS_count_sum_4TSS
M744_RS05330	923.875000	Tan2018_dRNAseq_TSS_count_sum_2TSS
M744_RS05335	1910.625000	Tan2018_dRNAseq_TSS_count_sum_3TSS
M744_RS05345	239.500000	Tan2018_dRNAseq_TSS_count_sum_1TSS
M744_RS05350	386.250000	Tan2018_dRNAseq_TSS_count_sum_2TSS
M744_RS05360	753.750000	Tan2018_dRNAseq_TSS_count_sum_2TSS
M744_RS05365	1013.875000	Tan2018_dRNAseq_TSS_count_sum_2TSS
M744_RS05370	456.750000	Tan2018_dRNAseq_TSS_count_sum_2TSS
M744_RS05375	187.000000	Tan2018_dRNAseq_TSS_count_sum_1TSS
M744_RS05380	2380.125000	Tan2018_dRNAseq_TSS_count_sum_2TSS
M744_RS05385	1621.000000	Tan2018_dRNAseq_TSS_count_sum_1TSS
M744_RS05400	544.000000	Tan2018_dRNAseq_TSS_count_sum_2TSS
M744_RS05410	293.375000	Tan2018_dRNAseq_TSS_count_sum_1TSS
M744_RS05420	4502.000000	Tan2018_dRNAseq_TSS_count_sum_2TSS
M744_RS05425	689.500000	Tan2018_dRNAseq_TSS_count_sum_2TSS
M744_RS05430	810.125000	Tan2018_dRNAseq_TSS_count_sum_1TSS
M744_RS05435	572.750000	Tan2018_dRNAseq_TSS_count_sum_2TSS
M744_RS05440	346.500000	Tan2018_dRNAseq_TSS_count_sum_2TSS
M744_RS05445	998.750000	Tan2018_dRNAseq_TSS_count_sum_3TSS
M744_RS05450	162.625000	Tan2018_dRNAseq_TSS_count_sum_1TSS
M744_RS05455	4390.250000	Tan2018_dRNAseq_TSS_count_sum_3TSS
M744_RS05460	176.875000	Tan2018_dRNAseq_TSS_count_sum_1TSS
M744_RS05470	722.000000	Tan2018_dRNAseq_TSS_count_sum_1TSS
M744_RS05480	1141.625000	Tan2018_dRNAseq_TSS_count_sum_2TSS
M744_RS05485	703.375000	Tan2018_dRNAseq_TSS_count_sum_1TSS
M744_RS05490	2128.125000	Tan2018_dRNAseq_TSS_count_sum_3TSS
M744_RS05495	929.000000	Tan2018_dRNAseq_TSS_count_sum_2TSS
M744_RS05500	9434.000000	Tan2018_dRNAseq_TSS_count_sum_3TSS
M744_RS05510	7197.875000	Tan2018_dRNAseq_TSS_count_sum_1TSS
M744_RS05520	1212.125000	Tan2018_dRNAseq_TSS_count_sum_2TSS
M744_RS05525	244.000000	Tan2018_dRNAseq_TSS_count_sum_1TSS
M744_RS05535	2462.375000	Tan2018_dRNAseq_TSS_count_sum_2TSS
M744_RS05540	211.125000	Tan2018_dRNAseq_TSS_count_sum_1TSS
M744_RS05545	181.250000	Tan2018_dRNAseq_TSS_count_sum_1TSS
M744_RS05565	610.750000	Tan2018_dRNAseq_TSS_count_sum_2TSS
M744_RS05570	340.125000	Tan2018_dRNAseq_TSS_count_sum_1TSS
